Close,Company,Rolling ATH,Drawdown Percentage,5 to 10 percent,greater than 20 percent
175.04257202148438,Blackstone,183.86460876464844,-5.04,True,False
174.3828887939453,Blackstone,183.86460876464844,-5.44,True,False
170.8678436279297,Blackstone,183.86460876464844,-7.61,True,False
168.1995849609375,Blackstone,183.86460876464844,-9.31,True,False
172.15768432617188,Blackstone,183.86460876464844,-6.8,True,False
171.86231994628906,Blackstone,183.86460876464844,-6.98,True,False
167.64822387695312,Blackstone,183.86460876464844,-9.67,True,False
167.42974853515625,Blackstone,183.86460876464844,-9.82,True,False
163.62655639648438,Blackstone,183.86460876464844,-12.37,True,False
159.7637939453125,Blackstone,183.86460876464844,-15.09,False,False
159.35665893554688,Blackstone,183.86460876464844,-15.38,False,False
163.68614196777344,Blackstone,183.86460876464844,-12.33,True,False
165.57284545898438,Blackstone,183.86460876464844,-11.05,True,False
165.6820831298828,Blackstone,183.86460876464844,-10.97,True,False
162.75271606445312,Blackstone,183.86460876464844,-12.97,True,False
157.2713623046875,Blackstone,183.86460876464844,-16.91,False,False
155.9705352783203,Blackstone,183.86460876464844,-17.88,False,False
156.12940979003906,Blackstone,183.86460876464844,-17.76,False,False
158.34381103515625,Blackstone,183.86460876464844,-16.12,False,False
156.28829956054688,Blackstone,183.86460876464844,-17.64,False,False
160.0319061279297,Blackstone,183.86460876464844,-14.89,True,False
157.42031860351562,Blackstone,183.86460876464844,-16.8,False,False
149.67491149902344,Blackstone,183.86460876464844,-22.84,False,True
150.97573852539062,Blackstone,183.86460876464844,-21.78,False,True
144.61061096191406,Blackstone,183.86460876464844,-27.14,False,True
144.13397216796875,Blackstone,183.86460876464844,-27.57,False,True
138.39442443847656,Blackstone,183.86460876464844,-32.86,False,True
137.17303466796875,Blackstone,183.86460876464844,-34.04,False,True
139.5562286376953,Blackstone,183.86460876464844,-31.75,False,True
135.57431030273438,Blackstone,183.86460876464844,-35.62,False,True
139.90379333496094,Blackstone,183.86460876464844,-31.42,False,True
146.7455596923828,Blackstone,183.86460876464844,-25.29,False,True
145.16668701171875,Blackstone,183.86460876464844,-26.66,False,True
148.67198181152344,Blackstone,183.86460876464844,-23.67,False,True
147.70877075195312,Blackstone,183.86460876464844,-24.48,False,True
147.25198364257812,Blackstone,183.86460876464844,-24.86,False,True
151.0154571533203,Blackstone,183.86460876464844,-21.75,False,True
150.1515655517578,Blackstone,183.86460876464844,-22.45,False,True
145.63340759277344,Blackstone,183.86460876464844,-26.25,False,True
143.488525390625,Blackstone,183.86460876464844,-28.14,False,True
137.14324951171875,Blackstone,183.86460876464844,-34.07,False,True
138.8015594482422,Blackstone,183.86460876464844,-32.47,False,True
141.80043029785156,Blackstone,183.86460876464844,-29.66,False,True
146.62640380859375,Blackstone,183.86460876464844,-25.4,False,True
132.16831970214844,Blackstone,183.86460876464844,-39.11,False,True
124.16474151611328,Blackstone,183.86460876464844,-48.08,False,True
123.77747344970703,Blackstone,183.86460876464844,-48.54,False,True
119.22953033447266,Blackstone,183.86460876464844,-54.21,False,True
136.39849853515625,Blackstone,183.86460876464844,-34.8,False,True
126.55786895751953,Blackstone,183.86460876464844,-45.28,False,True
126.28975677490234,Blackstone,183.86460876464844,-45.59,False,True
129.55673217773438,Blackstone,183.86460876464844,-41.92,False,True
132.60523986816406,Blackstone,183.86460876464844,-38.66,False,True
128.474365234375,Blackstone,183.86460876464844,-43.11,False,True
129.477294921875,Blackstone,183.86460876464844,-42.01,False,True
119.37847900390625,Blackstone,183.86460876464844,-54.02,False,True
124.03565216064453,Blackstone,183.86460876464844,-48.24,False,True
126.11101531982422,Blackstone,183.86460876464844,-45.8,False,True
133.60816955566406,Blackstone,183.86460876464844,-37.61,False,True
131.9300079345703,Blackstone,183.86460876464844,-39.37,False,True
133.5800018310547,Blackstone,183.86460876464844,-37.64,False,True
133.5399932861328,Blackstone,183.86460876464844,-37.69,False,True
131.7100067138672,Blackstone,183.86460876464844,-39.6,False,True
133.38999938964844,Blackstone,183.86460876464844,-37.84,False,True
137.4199981689453,Blackstone,183.86460876464844,-33.8,False,True
136.11000061035156,Blackstone,183.86460876464844,-35.09,False,True
134.0,Blackstone,183.86460876464844,-37.21,False,True
136.13999938964844,Blackstone,183.86460876464844,-35.06,False,True
139.80999755859375,Blackstone,183.86460876464844,-31.51,False,True
139.38999938964844,Blackstone,183.86460876464844,-31.91,False,True
149.0,Blackstone,183.86460876464844,-23.4,False,True
148.60000610351562,Blackstone,183.86460876464844,-23.73,False,True
148.4199981689453,Blackstone,183.86460876464844,-23.88,False,True
